MBERRCTRL,TOLVARNEWT,Ошибка материального баланса для компонента WATER                                             кг,MBERRLIM,Ср. давление в резервуаре [wpv]                                                         бар абс.,Текущие запасы воды в ОТЧ.РЕГ.                                                         тыс.ст.м3,Начальная масса компонента WATER                                                          млн.кг,Текущие запасы летучей нефти в ОТЧ.РЕГ.                                                    ст.м3,Текущая масса компонента WATER                                                            млн.кг,CHECKP,Начальные запасы летучей нефти в ОТЧ.РЕГ.                                                  ст.м3,Поровый объём при P(ref)                                                            тыс.пласт.м3,Поток компонента через границу региона WATER                                                  кг,MINNEWTIT,Характеристики,Коэффициент извлечения нефти (КИН)                                                             %,Ср. давление в резервуаре [whc]                                                         бар абс.,Начальные запасы воды в ОТЧ.РЕГ.                                                       тыс.ст.м3,Объём воды (пл.усл.)                                                                тыс.пласт.м3,TOLLIN,no.,Поровый объём (пл.усл.)                                                             тыс.пласт.м3,Начальные подвижные запасы воды в ОТЧ.РЕГ.                                             тыс.ст.м3,Ошибка материального баланса для компонента OIL                                               кг,num_blocks,Поток компонента через границу региона OIL                                                    кг,Текущие подвижные запасы воды в ОТЧ.РЕГ.                                               тыс.ст.м3,Ср. насыщенность нефти,Ср. насыщенность воды
0.001,0.1,6525.09,0.0,389.02,12295.03,14193.06,0.0,14188.47,2.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.71,12299.01,12547.73,0.0001,100,14336.85,9635.4,-14484.0,58,0.0,9632.19,0.124701,0.875209
1e-07,1e-05,-28.36,0.0,389.0,12295.04,14193.06,0.0,14188.48,1.0,0.0,14335.76,0.0,,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,101,14336.84,9635.4,5.02,58,0.0,9632.18,0.124699,0.875211
1e-07,1e-05,-19.22,0.0,389.0,12295.04,14193.06,0.0,14188.48,1.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,102,14336.84,9635.4,4.85,58,0.0,9632.18,0.124699,0.875211
1e-06,1e-05,-28.36,0.0,389.0,12295.04,14193.06,0.0,14188.48,1.0,0.0,14335.76,0.0,,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,103,14336.84,9635.4,5.02,58,0.0,9632.18,0.124699,0.875211
1e-06,1e-05,-19.22,0.0,389.0,12295.04,14193.06,0.0,14188.48,1.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,104,14336.84,9635.4,4.85,58,0.0,9632.18,0.124699,0.875211
1e-05,1e-05,-28.36,0.0,389.0,12295.04,14193.06,0.0,14188.48,1.0,0.0,14335.76,0.0,,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,105,14336.84,9635.4,5.02,58,0.0,9632.18,0.124699,0.875211
1e-05,1e-05,-19.22,0.0,389.0,12295.04,14193.06,0.0,14188.48,1.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,106,14336.84,9635.4,4.85,58,0.0,9632.18,0.124699,0.875211
0.0001,1e-05,-28.36,0.0,389.0,12295.04,14193.06,0.0,14188.48,1.0,0.0,14335.76,0.0,,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,107,14336.84,9635.4,5.02,58,0.0,9632.18,0.124699,0.875211
0.0001,1e-05,-19.22,0.0,389.0,12295.04,14193.06,0.0,14188.48,1.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,108,14336.84,9635.4,4.85,58,0.0,9632.18,0.124699,0.875211
0.001,1e-05,-28.36,0.0,389.0,12295.04,14193.06,0.0,14188.48,1.0,0.0,14335.76,0.0,,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,109,14336.84,9635.4,5.02,58,0.0,9632.18,0.124699,0.875211
0.001,1e-05,-19.22,0.0,389.0,12295.04,14193.06,0.0,14188.48,1.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,110,14336.84,9635.4,4.85,58,0.0,9632.18,0.124699,0.875211
1e-07,1e-05,-117.49,0.0,389.0,12295.04,14193.06,0.0,14188.48,2.0,0.0,14335.76,0.0,,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,111,14336.84,9635.4,2.46,58,0.0,9632.18,0.124699,0.875211
1e-07,1e-05,-32.61,0.0,389.0,12295.04,14193.06,0.0,14188.48,2.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,112,14336.84,9635.4,4.4,58,0.0,9632.18,0.124699,0.875211
1e-06,1e-05,-54.23,0.0,389.0,12295.04,14193.06,0.0,14188.48,2.0,0.0,14335.76,0.0,,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,113,14336.84,9635.4,1.36,58,0.0,9632.18,0.124699,0.875211
1e-06,1e-05,-75.66,0.0,389.0,12295.04,14193.06,0.0,14188.48,2.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,114,14336.84,9635.4,1.69,58,0.0,9632.18,0.124699,0.875211
1e-05,1e-05,-54.23,0.0,389.0,12295.04,14193.06,0.0,14188.48,2.0,0.0,14335.76,0.0,,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,115,14336.84,9635.4,1.36,58,0.0,9632.18,0.124699,0.875211
1e-05,1e-05,-75.66,0.0,389.0,12295.04,14193.06,0.0,14188.48,2.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,116,14336.84,9635.4,1.69,58,0.0,9632.18,0.124699,0.875211
0.0001,1e-05,-54.23,0.0,389.0,12295.04,14193.06,0.0,14188.48,2.0,0.0,14335.76,0.0,,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,117,14336.84,9635.4,1.36,58,0.0,9632.18,0.124699,0.875211
0.0001,1e-05,-75.66,0.0,389.0,12295.04,14193.06,0.0,14188.48,2.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,118,14336.84,9635.4,1.69,58,0.0,9632.18,0.124699,0.875211
0.001,1e-05,-54.23,0.0,389.0,12295.04,14193.06,0.0,14188.48,2.0,0.0,14335.76,0.0,,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,119,14336.84,9635.4,1.36,58,0.0,9632.18,0.124699,0.875211
0.001,1e-05,-75.66,0.0,389.0,12295.04,14193.06,0.0,14188.48,2.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,120,14336.84,9635.4,1.69,58,0.0,9632.18,0.124699,0.875211
1e-07,0.0001,-135.48,0.0,389.0,12295.04,14193.06,0.0,14188.48,1.0,0.0,14335.76,0.0,,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,121,14336.84,9635.4,-40.33,58,0.0,9632.18,0.124699,0.875211
1e-07,0.0001,-288.23,0.0,389.0,12295.04,14193.06,0.0,14188.48,1.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,122,14336.84,9635.4,20.0,58,0.0,9632.18,0.124699,0.875211
1e-06,0.0001,-250.39,0.0,389.0,12295.04,14193.06,0.0,14188.48,1.0,0.0,14335.76,0.0,,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,123,14336.84,9635.4,735.13,58,0.0,9632.18,0.124699,0.875211
1e-06,0.0001,-218.41,0.0,389.0,12295.04,14193.06,0.0,14188.48,1.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,124,14336.84,9635.4,788.11,58,0.0,9632.18,0.124699,0.875211
1e-05,0.0001,-226.12,0.0,389.0,12295.04,14193.06,0.0,14188.48,1.0,0.0,14335.76,0.0,,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,125,14336.84,9635.4,983.65,58,0.0,9632.18,0.124698,0.875211
1e-05,0.0001,-277.08,0.0,389.0,12295.04,14193.06,0.0,14188.48,1.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,126,14336.84,9635.4,1171.63,58,0.0,9632.18,0.124698,0.875211
0.0001,0.0001,265.16,0.0,389.0,12295.04,14193.06,0.0,14188.48,1.0,0.0,14335.76,0.0,,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,127,14336.84,9635.4,1076.71,58,0.0,9632.18,0.124699,0.875211
0.0001,0.0001,-1078.83,0.0,389.0,12295.05,14193.06,0.0,14188.48,1.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,128,14336.84,9635.4,1259.89,58,0.0,9632.18,0.124699,0.875211
0.001,0.0001,265.16,0.0,389.0,12295.04,14193.06,0.0,14188.48,1.0,0.0,14335.76,0.0,,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,129,14336.84,9635.4,1076.71,58,0.0,9632.18,0.124699,0.875211
0.001,0.0001,-1078.83,0.0,389.0,12295.05,14193.06,0.0,14188.48,1.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,130,14336.84,9635.4,1259.89,58,0.0,9632.18,0.124699,0.875211
1e-07,0.0001,-1160.5,0.0,389.0,12295.05,14193.06,0.0,14188.48,2.0,0.0,14335.76,0.0,,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,131,14336.84,9635.4,18.61,58,0.0,9632.18,0.124699,0.875211
1e-07,0.0001,-326.83,0.0,389.0,12295.04,14193.06,0.0,14188.48,2.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,132,14336.84,9635.4,13.59,58,0.0,9632.18,0.124699,0.875211
1e-06,0.0001,64.64,0.0,389.0,12295.04,14193.06,0.0,14188.48,2.0,0.0,14335.76,0.0,,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,133,14336.84,9635.4,3.2,58,0.0,9632.18,0.124699,0.875211
1e-06,0.0001,-305.56,0.0,389.0,12295.04,14193.06,0.0,14188.48,2.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,134,14336.84,9635.4,15.82,58,0.0,9632.18,0.124699,0.875211
1e-05,0.0001,-211.43,0.0,389.0,12295.04,14193.06,0.0,14188.48,2.0,0.0,14335.76,0.0,,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,135,14336.84,9635.4,-10.27,58,0.0,9632.18,0.124699,0.875211
1e-05,0.0001,-126.42,0.0,389.0,12295.04,14193.06,0.0,14188.48,2.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,136,14336.84,9635.4,6.9,58,0.0,9632.18,0.124699,0.875211
0.0001,0.0001,40.76,0.0,389.0,12295.04,14193.06,0.0,14188.48,2.0,0.0,14335.76,0.0,,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,137,14336.84,9635.4,7.88,58,0.0,9632.18,0.124699,0.875211
0.0001,0.0001,-1438.16,0.0,389.0,12295.05,14193.06,0.0,14188.48,2.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,138,14336.84,9635.4,8.27,58,0.0,9632.18,0.124699,0.875211
0.001,0.0001,40.76,0.0,389.0,12295.04,14193.06,0.0,14188.48,2.0,0.0,14335.76,0.0,,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,139,14336.84,9635.4,7.88,58,0.0,9632.18,0.124699,0.875211
0.001,0.0001,-1438.16,0.0,389.0,12295.05,14193.06,0.0,14188.48,2.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,140,14336.84,9635.4,8.27,58,0.0,9632.18,0.124699,0.875211
1e-07,0.001,-1166.85,0.0,389.0,12295.05,14193.06,0.0,14188.48,1.0,0.0,14335.76,0.0,,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,141,14336.84,9635.4,13.59,58,0.0,9632.18,0.124699,0.875211
1e-07,0.001,-1024.99,0.0,389.0,12295.05,14193.06,0.0,14188.48,1.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,142,14336.84,9635.4,142.69,58,0.0,9632.18,0.124699,0.875211
1e-06,0.001,-6046.43,0.0,389.0,12295.05,14193.06,0.0,14188.49,1.0,0.0,14335.76,0.0,,Месторождение,0.11,382.76,12299.01,12547.76,0.0005,143,14336.84,9635.4,8.23,58,0.0,9632.19,0.124699,0.875211
1e-06,0.001,-9482.88,0.0,389.01,12295.05,14193.06,0.0,14188.49,1.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,144,14336.84,9635.4,779.19,58,0.0,9632.19,0.124699,0.875211
1e-05,0.001,-6396.24,0.0,389.0,12295.05,14193.06,0.0,14188.49,1.0,0.0,14335.76,0.0,,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,145,14336.84,9635.4,12681.05,58,0.0,9632.19,0.124696,0.875211
1e-05,0.001,-8988.53,0.0,389.0,12295.05,14193.06,0.0,14188.49,1.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,146,14336.84,9635.4,14695.91,58,0.0,9632.19,0.124696,0.875211
0.0001,0.001,-4903.26,0.0,389.0,12295.05,14193.06,0.0,14188.49,1.0,0.0,14335.76,0.0,,Месторождение,0.12,382.71,12299.01,12547.76,0.0005,147,14336.84,9635.4,123070.29,58,0.0,9632.19,0.124679,0.875211
0.0001,0.001,-6202.81,0.0,389.0,12295.05,14193.06,0.0,14188.49,1.0,0.0,14335.76,0.0,0.0,Месторождение,0.12,382.71,12299.01,12547.76,0.0005,148,14336.84,9635.4,124228.25,58,0.0,9632.19,0.124679,0.875211
0.001,0.001,-4893.37,0.0,389.0,12295.05,14193.06,0.0,14188.49,1.0,0.0,14335.76,0.0,,Месторождение,0.12,382.72,12299.01,12547.76,0.0005,149,14336.84,9635.4,132820.25,58,0.0,9632.19,0.124679,0.875211
0.001,0.001,-6226.06,0.0,389.0,12295.05,14193.06,0.0,14188.49,1.0,0.0,14335.76,0.0,0.0,Месторождение,0.12,382.72,12299.01,12547.76,0.0005,150,14336.84,9635.4,134429.26,58,0.0,9632.19,0.124679,0.875211
1e-07,0.001,-1187.19,0.0,389.0,12295.05,14193.06,0.0,14188.48,2.0,0.0,14335.76,0.0,,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,151,14336.84,9635.4,-182.46,58,0.0,9632.18,0.124698,0.875211
1e-07,0.001,-1853.26,0.0,389.0,12295.05,14193.06,0.0,14188.48,2.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,152,14336.84,9635.4,-135.81,58,0.0,9632.18,0.124699,0.875211
1e-06,0.001,-8111.44,0.0,389.0,12295.05,14193.06,0.0,14188.49,2.0,0.0,14335.76,0.0,,Месторождение,0.11,382.76,12299.01,12547.76,0.0005,153,14336.84,9635.4,-562.38,58,0.0,9632.19,0.124698,0.875211
1e-06,0.001,-9098.04,0.0,389.0,12295.05,14193.06,0.0,14188.49,2.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.76,12299.01,12547.76,0.0005,154,14336.84,9635.4,234.55,58,0.0,9632.19,0.124698,0.875211
1e-05,0.001,-9022.56,0.0,389.01,12295.05,14193.06,0.0,14188.49,2.0,0.0,14335.76,0.0,,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,155,14336.84,9635.4,-467.72,58,0.0,9632.19,0.124698,0.875211
1e-05,0.001,-10891.71,0.0,389.01,12295.05,14193.06,0.0,14188.49,2.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,156,14336.84,9635.4,-120.99,58,0.0,9632.19,0.124698,0.875211
0.0001,0.001,-9661.3,0.0,389.01,12295.05,14193.06,0.0,14188.49,2.0,0.0,14335.76,0.0,,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,157,14336.84,9635.4,-312.84,58,0.0,9632.19,0.124699,0.875211
0.0001,0.001,-8946.04,0.0,389.0,12295.05,14193.06,0.0,14188.49,2.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.77,12299.01,12547.76,0.0005,158,14336.84,9635.4,308.46,58,0.0,9632.19,0.124698,0.875211
0.001,0.001,-8101.93,0.0,389.01,12295.05,14193.06,0.0,14188.49,2.0,0.0,14335.76,0.0,,Месторождение,0.11,382.76,12299.01,12547.76,0.0005,159,14336.84,9635.4,-898.04,58,0.0,9632.19,0.1247,0.875211
0.001,0.001,-10692.28,0.0,389.01,12295.05,14193.06,0.0,14188.49,2.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.77,12299.01,12547.76,0.0005,160,14336.84,9635.4,-433.23,58,0.0,9632.19,0.1247,0.875211
1e-07,0.01,-963.37,0.0,389.0,12295.05,14193.06,0.0,14188.48,1.0,0.0,14335.76,0.0,,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,161,14336.84,9635.4,124.88,58,0.0,9632.18,0.124699,0.875211
1e-07,0.01,-790.67,0.0,389.0,12295.05,14193.06,0.0,14188.48,1.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,162,14336.84,9635.4,265.19,58,0.0,9632.18,0.124699,0.875211
1e-06,0.01,-8032.05,0.0,389.0,12295.05,14193.06,0.0,14188.49,1.0,0.0,14335.76,0.0,,Месторождение,0.11,382.74,12299.01,12547.76,0.0005,163,14336.84,9635.4,3877.53,58,0.0,9632.19,0.124699,0.875211
1e-06,0.01,-17531.66,0.0,389.01,12295.06,14193.06,0.0,14188.5,1.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.76,12299.01,12547.76,0.0005,164,14336.85,9635.4,3611.7,58,0.0,9632.19,0.124699,0.875211
1e-05,0.01,-20769.0,0.0,389.02,12295.06,14193.06,0.0,14188.5,1.0,0.0,14335.76,0.0,,Месторождение,0.11,382.7,12299.01,12547.76,0.0005,165,14336.86,9635.4,12247.54,58,0.0,9632.19,0.124697,0.87521
1e-05,0.01,-25559.17,0.0,389.03,12295.07,14193.06,0.0,14188.51,1.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.71,12299.01,12547.76,0.0005,166,14336.86,9635.4,12968.51,58,0.0,9632.2,0.124697,0.87521
0.0001,0.01,-15171.24,0.0,389.01,12295.06,14193.06,0.0,14188.49,1.0,0.0,14335.76,0.0,,Месторождение,0.12,382.64,12299.01,12547.75,0.0005,167,14336.85,9635.4,179748.14,58,0.0,9632.19,0.124673,0.87521
0.0001,0.01,-19873.92,0.0,389.02,12295.06,14193.06,0.0,14188.5,1.0,0.0,14335.76,0.0,0.0,Месторождение,0.12,382.65,12299.01,12547.76,0.0005,168,14336.85,9635.4,179130.3,58,0.0,9632.2,0.124673,0.87521
0.001,0.01,42874.5,0.0,388.97,12295.01,14193.06,0.0,14188.44,1.0,0.0,14335.76,0.0,,Месторождение,0.13,382.59,12299.01,12547.72,0.0005,169,14336.82,9635.4,247789.01,58,0.0,9632.15,0.124666,0.875209
0.001,0.01,-20153.74,0.0,389.02,12295.06,14193.06,0.0,14188.5,1.0,0.0,14335.76,0.0,0.0,Месторождение,0.13,382.61,12299.01,12547.76,0.0005,170,14336.85,9635.4,271598.05,58,0.0,9632.2,0.124664,0.87521
1e-07,0.01,-2247.81,0.0,389.0,12295.05,14193.06,0.0,14188.48,2.0,0.0,14335.76,0.0,,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,171,14336.84,9635.4,-279.96,58,0.0,9632.18,0.124699,0.875211
1e-07,0.01,805.33,0.0,389.0,12295.04,14193.06,0.0,14188.48,2.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,172,14336.84,9635.4,-231.9,58,0.0,9632.18,0.124699,0.875211
1e-06,0.01,-16223.35,0.0,389.01,12295.06,14193.06,0.0,14188.5,2.0,0.0,14335.76,0.0,,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,173,14336.85,9635.4,-657.14,58,0.0,9632.19,0.124699,0.875211
1e-06,0.01,-11645.12,0.0,389.01,12295.05,14193.06,0.0,14188.49,2.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,174,14336.84,9635.4,60.43,58,0.0,9632.19,0.124699,0.875211
1e-05,0.01,19051.5,0.0,389.01,12295.03,14193.06,0.0,14188.46,2.0,0.0,14335.76,0.0,,Месторождение,0.11,382.69,12299.01,12547.73,0.0005,175,14336.85,9635.4,-14040.02,58,0.0,9632.18,0.124701,0.875208
1e-05,0.01,-22129.74,0.0,389.03,12295.06,14193.06,0.0,14188.5,2.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.67,12299.01,12547.76,0.0005,176,14336.86,9635.4,2309.61,58,0.0,9632.21,0.1247,0.87521
0.0001,0.01,19263.98,0.0,389.01,12295.03,14193.06,0.0,14188.46,2.0,0.0,14335.76,0.0,,Месторождение,0.11,382.69,12299.01,12547.73,0.0005,177,14336.85,9635.4,-13915.27,58,0.0,9632.18,0.124701,0.875208
0.0001,0.01,-15221.22,0.0,389.02,12295.06,14193.06,0.0,14188.5,2.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.67,12299.01,12547.75,0.0005,178,14336.86,9635.4,2142.66,58,0.0,9632.21,0.1247,0.875209
0.001,0.01,18371.57,0.0,389.02,12295.03,14193.06,0.0,14188.46,2.0,0.0,14335.76,0.0,,Месторождение,0.11,382.7,12299.01,12547.73,0.0005,179,14336.85,9635.4,-13854.56,58,0.0,9632.18,0.124702,0.875208
0.001,0.01,-30273.16,0.0,389.03,12295.07,14193.06,0.0,14188.51,2.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.68,12299.01,12547.76,0.0005,180,14336.86,9635.4,2067.22,58,0.0,9632.22,0.124701,0.87521
1e-07,0.1,-963.37,0.0,389.0,12295.05,14193.06,0.0,14188.48,1.0,0.0,14335.76,0.0,,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,181,14336.84,9635.4,124.88,58,0.0,9632.18,0.124699,0.875211
1e-07,0.1,-790.67,0.0,389.0,12295.05,14193.06,0.0,14188.48,1.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,182,14336.84,9635.4,265.19,58,0.0,9632.18,0.124699,0.875211
1e-06,0.1,-8032.05,0.0,389.0,12295.05,14193.06,0.0,14188.49,1.0,0.0,14335.76,0.0,,Месторождение,0.11,382.74,12299.01,12547.76,0.0005,183,14336.84,9635.4,3877.53,58,0.0,9632.19,0.124699,0.875211
1e-06,0.1,-17531.66,0.0,389.01,12295.06,14193.06,0.0,14188.5,1.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.76,12299.01,12547.76,0.0005,184,14336.85,9635.4,3611.7,58,0.0,9632.19,0.124699,0.875211
1e-05,0.1,-20769.0,0.0,389.02,12295.06,14193.06,0.0,14188.5,1.0,0.0,14335.76,0.0,,Месторождение,0.11,382.7,12299.01,12547.76,0.0005,185,14336.86,9635.4,12247.54,58,0.0,9632.19,0.124697,0.87521
1e-05,0.1,-33378.94,0.0,389.03,12295.07,14193.06,0.0,14188.51,1.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.7,12299.01,12547.77,0.0005,186,14336.86,9635.4,14808.97,58,0.0,9632.2,0.124697,0.87521
0.0001,0.1,-15171.24,0.0,389.01,12295.06,14193.06,0.0,14188.49,1.0,0.0,14335.76,0.0,,Месторождение,0.12,382.64,12299.01,12547.75,0.0005,187,14336.85,9635.4,179748.14,58,0.0,9632.19,0.124673,0.87521
0.0001,0.1,-19873.92,0.0,389.02,12295.06,14193.06,0.0,14188.5,1.0,0.0,14335.76,0.0,0.0,Месторождение,0.12,382.65,12299.01,12547.76,0.0005,188,14336.85,9635.4,179130.3,58,0.0,9632.2,0.124673,0.87521
0.001,0.1,-18798.83,0.0,389.02,12295.06,14193.06,0.0,14188.5,1.0,0.0,14335.76,0.0,,Месторождение,0.13,382.64,12299.01,12547.76,0.0005,189,14336.85,9635.4,404067.92,58,0.0,9632.2,0.124667,0.87521
0.001,0.1,-12991.91,0.0,389.01,12295.05,14193.06,0.0,14188.49,1.0,0.0,14335.76,0.0,0.0,Месторождение,0.13,382.64,12299.01,12547.75,0.0005,190,14336.85,9635.4,405728.39,58,0.0,9632.19,0.124667,0.87521
1e-07,0.1,-2247.81,0.0,389.0,12295.05,14193.06,0.0,14188.48,2.0,0.0,14335.76,0.0,,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,191,14336.84,9635.4,-279.96,58,0.0,9632.18,0.124699,0.875211
1e-07,0.1,805.33,0.0,389.0,12295.04,14193.06,0.0,14188.48,2.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,192,14336.84,9635.4,-231.9,58,0.0,9632.18,0.124699,0.875211
1e-06,0.1,-16223.35,0.0,389.01,12295.06,14193.06,0.0,14188.5,2.0,0.0,14335.76,0.0,,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,193,14336.85,9635.4,-657.14,58,0.0,9632.19,0.124699,0.875211
1e-06,0.1,-11645.12,0.0,389.01,12295.05,14193.06,0.0,14188.49,2.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,194,14336.84,9635.4,60.43,58,0.0,9632.19,0.124699,0.875211
1e-05,0.1,-35099.38,0.0,389.05,12295.07,14193.06,0.0,14188.51,2.0,0.0,14335.76,0.0,,Месторождение,0.11,382.71,12299.01,12547.76,0.0005,195,14336.87,9635.4,-12219.23,58,0.0,9632.22,0.1247,0.875209
1e-05,0.1,-38410.84,0.0,389.04,12295.07,14193.06,0.0,14188.52,2.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.7,12299.01,12547.76,0.0005,196,14336.87,9635.4,-11535.45,58,0.0,9632.22,0.1247,0.875209
0.0001,0.1,-46941.58,0.0,389.06,12295.08,14193.06,0.0,14188.52,2.0,0.0,14335.76,0.0,,Месторождение,0.11,382.72,12299.01,12547.77,0.0005,197,14336.88,9635.4,-14035.43,58,0.0,9632.23,0.124701,0.875209
0.0001,0.1,-41058.66,0.0,389.05,12295.07,14193.06,0.0,14188.52,2.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.71,12299.01,12547.76,0.0005,198,14336.87,9635.4,-13502.33,58,0.0,9632.22,0.124701,0.875209
0.001,0.1,-38699.55,0.0,389.05,12295.07,14193.06,0.0,14188.52,2.0,0.0,14335.76,0.0,,Месторождение,0.11,382.72,12299.01,12547.76,0.0005,199,14336.88,9635.4,-14346.57,58,0.0,9632.22,0.124701,0.875209
0.001,0.1,-19539.87,0.0,389.03,12295.05,14193.06,0.0,14188.5,2.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.71,12299.01,12547.75,0.0005,200,14336.86,9635.4,-13976.38,58,0.0,9632.21,0.124701,0.875209
1e-07,1e-05,-50.42,0.0,389.0,12295.04,14193.06,0.0,14188.48,1.0,0.0,14335.76,0.0,,Месторождение,0.11,382.75,12299.01,12547.75,0.001,201,14336.84,9635.4,4.29,58,0.0,9632.18,0.124699,0.875211
1e-07,1e-05,-80.8,0.0,389.0,12295.04,14193.06,0.0,14188.48,1.0,0.0,14335.76,0.0,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.001,202,14336.84,9635.4,4.38,58,0.0,9632.18,0.124699,0.875211
1e-06,1e-05,-50.42,0.0,389.0,12295.04,14193.06,0.0,14188.48,1.0,0.0,14335.76,0.0,,Месторождение,0.11,382.75,12299.01,12547.75,0.001,203,14336.84,9635.4,4.29,58,0.0,9632.18,0.124699,0.875211
